id,track_id,created_at,thread_id,username,body
331111778,307300768,2017/02/13 04:04:25 +0000,4025168,Mike Madore,"@user-201671209: Wrong! Its pronounced ""troll""."
331097167,307300768,2017/02/13 01:15:32 +0000,2908774,Karl Knight,"Abby Martin is brilliant!! So happy that I've found her through Mark Ames, Rania Khalek, etc. Abby has a terribly hard job, but I'm thankful she does it. Hopefully the Left wins someday!!"
331096980,307300768,2017/02/13 01:13:43 +0000,6603892,Media Roots,http://doonaldjtrump.com/
331089166,307300768,2017/02/12 23:54:15 +0000,1564972,Austin Kastelic,Amen sister!
331088176,307300768,2017/02/12 23:45:07 +0000,1367757,Media Roots,America's Unofficial Religion - The War on an Idea: https://www.youtube.com/watch?v=Hznlp-DwgSw
331086437,307300768,2017/02/12 23:30:33 +0000,2943832,Michael Thompson 109,"exactly, abby"
331085848,307300768,2017/02/12 23:25:08 +0000,239963,Jeromy Ingram,And the privatized prison industry.  They'd hate to lose their biggest cash cow.
331082875,307300768,2017/02/12 22:59:38 +0000,2094175,Truth Freedom,"I think it is very valuable how you exlained how the term globalist, or the concept of globalism, became racist and xenophobic now. Thank you."
331077934,307300768,2017/02/12 22:23:18 +0000,59217,Media Roots,"@user714602555: I hear what you are saying for sure, but the system is in place for full blown fascism, we are mainly talking about the pre indicators being more obvious than ever before and I don't think it will be too long before paramilitary forces are patrolling the streets with the rate Trump is going."
331048732,307300768,2017/02/12 19:06:27 +0000,59217,user714602555,"Much as I agree with you about Trump, he isn't a fascist. He has no paramilitary force controlling the streets-- there are no Brownshirts in the US --, and US capitalism isn't under threat. So this isn't like Germany in the 1930s or Italy in the 1920s. Crying 'Wolf!' at every demagogue does the left no favours. If or when the fascists do get organised, no one will be listening. Sure, there are genuine fascists who support Trump, but that alone doesn't make Trump a fascist."
331046686,307300768,2017/02/12 18:52:01 +0000,4025168,user714602555,@user-201671209: 'Hysterical' in fact. You SIJWs [Social Injustice Warriors] are so dim.
331033934,307300768,2017/02/12 17:24:03 +0000,4025168,noblelie,"You guys keep pronouncing Milo's name incorrectly. His name is pronounced ""MyLow"" not ""MeLow"". Also, if you had listened to any of Milo's talks you would know that he is not part of the Alt right. Milo is just a conventional conservative, who has a more provactive rhetorical style. Not to mention that people on the Alt right call him Alt lite. Sorry for complaining so much, but I just dont understand why you guys wont acknowledged the deterministic,  dogmatic, hestarical, authoritarian, etc. ideas coming out of the SJW movement. I dont know why I'm even writing no is going to listen. Abby is so out of touch she is even praising communism."
331025967,307300768,2017/02/12 16:30:27 +0000,1626168,David Greco,"You have to admit, during the entire election, non of his rhetoric was ever aimed at the educated"
330990447,307300768,2017/02/12 11:38:17 +0000,2570144,President Ford,BINGO!
330946532,307300768,2017/02/12 02:52:29 +0000,6686892,Media Roots,"Track: Fluorescent Grey - Live (excerpt, unreleased)"
330946517,307300768,2017/02/12 02:52:16 +0000,571,Media Roots,"Track: Fluorescent Grey - Live (excerpt, unreleased)"
340284389,307128996,2017/04/08 05:55:49 +0000,3930866,user-149800837,"Eric Draitser is a petty arrogant asshole, he's singlehandidly ruining counterpunch"
332867417,307128996,2017/02/22 23:42:12 +0000,3549388,christian dowdy,where is he getting the info that the Alex Jones variety is ok with war against China?
331871696,307128996,2017/02/17 05:33:37 +0000,6655235,user-149800837,"@user-201671209: I agree, there something not right about this guy.  Eva Bartlett said to avoid counterpunch radio because of Draitser"
331508870,307128996,2017/02/15 09:06:54 +0000,2147483647,buffetpants1, I am fall in love  https://goo.gl/dMlyqV
330959946,307128996,2017/02/12 05:42:08 +0000,6655235,noblelie,"after an hour I had to turn this off. The way that Eric talks about issues is insuffurable. From his patronizing and indignant tone, to his hyperbolic sweeping generalizations, I just couldnt listen. making broad generations"
330820828,307128996,2017/02/11 12:29:11 +0000,2012565,Romsås,Maybe because we suffered 8 years with Obama and Trump is just arriving??  lol
330819377,307128996,2017/02/11 12:16:00 +0000,1549373,Romsås,Obama and the left created Trump men! if you do not understand Obama you will not understand trump.
330794665,307128996,2017/02/11 07:53:58 +0000,2272782,Trish Roberts 5,hmm I disagree that RT played a role in propaganda about Trump but the corporate mainstream media gave him 4 billion dollars worth of free advertising.
331834535,305347879,2017/02/17 00:04:14 +0000,4244627,jerran2014,good midia roots radio
330912523,305347879,2017/02/11 22:23:05 +0000,292153,Media Roots,"@stephanie-blake-123907059: but people are racist, sometimes very very racist. I'm not sure if you live in the United States or have been around the country but don't underestimate the power of white victim mentality - Robbie"
330746761,305347879,2017/02/10 23:58:21 +0000,2369056,Media Roots,"@truth-freedom: nice, I forgot where I actually saw confirmation of that theory -Robbie"
330632702,305347879,2017/02/10 12:43:39 +0000,2369056,Truth Freedom,"@truth-freedom: Instead of a mad scientist, Luthor was re-envisioned as a rich and powerful businessman, an idea hatched by writer Marv Wolfman and realized in the “comics event of the century,” writer and artist John Byrne’s Man of Steel miniseries. (sic) It was a time when anti-corporate public sentiment against real-life Wall Street villains like Michael Milken and Barry Minkow was on the rise (the film Wall Street, featuring the partly Milken-inspired Gordon Gekko, was released one year later). But unsurprisingly, one wealthy ’80s mogul in particular inspired the new Luthor: ""Of course, Donald Trump was our model,"" Byrne tells The Daily Beast. http://www.thedailybeast.com/articles/2016/08/14/the-many-ways-donald-trump-is-a-real-life-lex-luthor.html"
330547971,305347879,2017/02/09 23:36:42 +0000,4428301,Media Roots,These 5 corporations helped carry out the holocaust: https://www.youtube.com/watch?v=RXh7HfEFhik
330202132,305347879,2017/02/08 04:03:32 +0000,1800581,Stephanie Blake,"@stephanie-blake-123907059: She ""thinks"""
330202034,305347879,2017/02/08 04:02:32 +0000,1800581,Stephanie Blake,@stephanie-blake-123907059: Is she retarded?  My supposition is she think you are too dumbeddown to recognize this and she'll slide on by.
330201704,305347879,2017/02/08 03:59:41 +0000,1800581,Stephanie Blake,"@jay-thomas-573093625: Yes. Whom you're not allowed to question, is the likely perveur. Voltaire. We're fucked anyhow many suppose trump was an accident and pussy hats are semblances of anti-imperilaist movements... I can promise you no one [I have been to a dozen] has or had enough cash to be dumped there. It was a Debbie Wasserman scene from hell paid for probably partly from her. Maxine Wataers was on DN and bitched about every thing Trump did and appointed AND PEOPLE THE DEMOCRATS PASSED EVERYTHING SHE bitched about."
329648106,305347879,2017/02/05 00:37:20 +0000,1796495,Stephanie Blake,"""Gas-lighting"", is a phrase that more closely comes from the FBI/CIA COINTELPRO break-ins of female comrades in the 60s. They'd move shit around to make them doubt themselves but too make them think they were going ""crazy"". Sometimes they would have broken in and just dumped all their panty drawers out on the floor."
329644154,305347879,2017/02/05 00:05:09 +0000,292153,Stephanie Blake,"The phony left, like Amy Goodman, who never mentioned onslaughts during ""the black prez"", are more dangerous than Jones could ever dream of being. This is class-war; the intellectual part was won in the 60s, people are not racist, that is the oldest tactic used in ""history""; Divide and Rule. It is a class war and until THAT is all we hear / there is nothing to get excited about. Historical movements ON THE REAL LEFT never focused on wedge issues, as they wrote [when people could write] that it was a class-war, and identity politics were a no-no! Until we hear class-war repeated instead of 6 yr olds needing plastic surgery [which is sick] WE ARE BEING CONNED derived from manipulable emotions."
329440129,305347879,2017/02/03 22:32:09 +0000,300917,Mike Madore,"@jay-thomas-573093625: No, She doesnt need to."
329308455,305347879,2017/02/03 08:30:51 +0000,371404,GTA-1,Grrrrrrrr
329284009,305347879,2017/02/03 04:02:34 +0000,3436953,Govinda Terryl,Abby and Robbie Martin are the most rational and factual reporters I've encountered.  Great thanks to you both.
329249490,305347879,2017/02/02 23:17:54 +0000,4842378,Media Roots,"@media-roots: including the intro to this podcast, it was done partly as a product demonstration. you can listen to the whole track here: https://www.youtube.com/watch?v=UayH_jF61HA - robbie"
329249350,305347879,2017/02/02 23:17:00 +0000,4842378,Media Roots,@daniel-csank-377201166: your comment about the intro song is noted (although i can't find it now) but the reason i've been so lazy tagging them is because most of the time they're my own 'work in progress' tracks that I probably won't release - Robbie
329238141,305347879,2017/02/02 22:04:08 +0000,38923,Bricksquadron,could you guys please credit intro songs? I really like a few of them and would like to know the artist
329189216,305347879,2017/02/02 17:45:42 +0000,1800581,Jay Thomas,"Kind of disappointed in al lof the focus on Holocaust ""denial"" when 1. the event took place over 70 years ago, and 2. people can and have spent time in prison for simply questioning a number."
329188991,305347879,2017/02/02 17:44:33 +0000,245031,Jay Thomas,"@media-roots: How are ""progressives"" reacting to the possibility of a Trump administration false flag? I ask because most ""progressive"" outlets have not only ignored 9/11 questions but have in many cases ridiculed people who seek the truth about 9/11 and other false flags,"
329188681,305347879,2017/02/02 17:42:51 +0000,1957031,Jay Thomas,"@media-roots: I do not see this at all. What I have seen is multiple ""progressives"" pretty much calling for unity with establishment democrats, and that is a deal breaker for me. It is possible to talk about the evils of the Democratic party without shaming or alienating protesters."
329066588,305347879,2017/02/02 01:18:01 +0000,3422,omgneub,I love you guys
329026102,305347879,2017/02/01 21:08:18 +0000,4842378,Bricksquadron,RIGHT ON!
328999753,305347879,2017/02/01 18:52:32 +0000,4712572,Len,@user-716339254: READ THIS!
328999684,305347879,2017/02/01 18:52:14 +0000,4712572,Len,http://www.counterpunch.org/2017/02/01/rebel-cities-urban-resistance-and-capitalism-a-conversation-with-david-harvey/
328869277,305347879,2017/02/01 00:49:33 +0000,1293339,eljee,"@jay-thomas-573093625: I don't think Kushner is ""in"" on the joke. by all accounts he's not that smart."
328869167,305347879,2017/02/01 00:48:47 +0000,1375263,eljee,"@trish-roberts-5: that bugs me too. I have always been wondering if Obama was controlled by kompromat. why would he has signed the ""Countering Disinfo"" act? or did most of the shit that he did?"
328867798,305347879,2017/02/01 00:37:11 +0000,1270781,eljee,"@eljee-23: also of interest re: rollout of ""muslim ban"" on holocaust rememberance day and doubling down on snubbing Jews in Spicer statement: http://www.rawstory.com/2017/01/jared-kushner-is-fcking-furious-about-reduced-role-and-has-lost-7-lbs-since-inauguration-day-report/"
328844434,305347879,2017/01/31 21:59:51 +0000,1270781,eljee,"I visited the Stasi museum in Berlin last summer and they said that the first thing that Hitler did to consolidate power once in office was woo the police forces to his side. Supposedly ICE is full of xenophobes (go figure), so its a brilliant choice to start rolling out xenophobic policies to bring the first of the police forces he needs to his side. The rest of police will fall in line like dominoes (or at least that's the strategy i bet)."
328819931,305347879,2017/01/31 19:40:39 +0000,1957031,Media Roots,"@trish-roberts-5: Yes, we agree that it needs to be brought up to understand why things are happening and why Democrats can't lead the fight, we are just lamenting about the focus on only Democrats and not Trump or both from many people"
328808805,305347879,2017/01/31 18:37:29 +0000,3860979,Media Roots,"@mr-eighttwoeight: Good point, they overwhelmingly endorsed him too"
328805804,305347879,2017/01/31 18:22:28 +0000,5970544,Jay Thomas,"Much like San Bernardino narrative initially had three masked white men, the initial mosque shooting stories had Muslim men and was changed. Not saying that this White man was not responsible, but it is awfully convenient and should be investigated further."
328805098,305347879,2017/01/31 18:20:01 +0000,5970544,Jay Thomas,It goes both ways: both sides downplay and/or outright deny criminal activity from their side.
328795748,305347879,2017/01/31 17:36:34 +0000,4115005,Jay Thomas,"Omitting Jews from his Holocaust statement was a deliberate effort by Bannon and Kushner to create a media hysteria, much like the ""controversial"" campaign ad that featured Soros and Lloyd Blankfein "
328791675,305347879,2017/01/31 17:14:25 +0000,3860979,Mr EightTwoEight,"Brown coats will be border police. he's creating 15,000 more jobs for them and they are already loyalists."
328761530,305347879,2017/01/31 14:01:13 +0000,1197,Will P Grand Surgeon,Salute abby & robbie Martin
328760767,305347879,2017/01/31 13:55:59 +0000,2876190,Truth Freedom,"Allan Nairn used the term ""new world order"" in the past days when being interviewed by Chris Hedges, not really elaborating if he thinks this is the chosen and designated term used by a global elite for their global conspiracy. This seems interesting given that rather obvious propagandists like Alex Jones use this term. To stop fascists and get clarity, it would be great to have a left definition of what is, if existent, the plan by powerful people like Kissinger, which they describe as New World Order. A left, antifascist, pro-diversity explaination or debunking of the concept New World Order, as well as the concept Globalism, or Globalists, might help. I would be really keen to know if a plan called ""New World Order"" by the elite exists. What do you think about it?"
328760741,305347879,2017/01/31 13:55:50 +0000,2876190,Truth Freedom,"abby and robbie, thank you for illuminating so much about global power & hierarchy. I am curious, what do you think about TrineDay and work published there, like that by Kris Millegan, Sean Stone or S.K. Bain? What do you think of theories, such as those by S.K. Bain, about 9/11 being an event with occult characteristics and involving potentially occult numerology? You mentioned the new world order in the podcast."
328755957,305347879,2017/01/31 13:14:46 +0000,2369056,Truth Freedom,@truth-freedom: really seems to me that projects for viral crowd-intelligence revolution like for example tribeworthy.com have great potential.
328755764,305347879,2017/01/31 13:12:58 +0000,2369056,Truth Freedom,@truth-freedom: raimondo is so fascist now. I created this site in order to promote more truth about 9/11 & geopolitics: https://plus.google.com/u/0/117173030159145515767/palette trying to spread truth on twitter too: https://twitter.com/madlivers/
328755235,305347879,2017/01/31 13:08:32 +0000,2369056,Truth Freedom,@truth-freedom: raimondo now explicitly says he roots for trump: https://twitter.com/JustinRaimondo/status/825919941282893824
328754903,305347879,2017/01/31 13:05:38 +0000,2369056,Truth Freedom,"exactly right that Raimondo's tweets are so wrong, so fascist. he said the electoral college is good. this is what he said on twitter around elections. didn't react to it supressing the popular will of the majority and being created to support slavery. raimondo completely ignored this. makes me think of chomsky talking about the need to control alternative media as well in order to propagandize and create totalitarian culture. i agree, raimondo completely disqualified himself. btw, I created this site 4 media literacy: https://start.me/p/VwApNQ/startseite"
328742621,305347879,2017/01/31 11:42:08 +0000,7282560,Trish Roberts 5,I believe that all that is left is nonviolent civil disobedience. That means that lots of people are going to jail and some are going to be killed. That's how dangerous it is now.
328741497,305347879,2017/01/31 11:35:50 +0000,6983396,Trish Roberts 5,Yes I agree.
328736975,305347879,2017/01/31 10:55:52 +0000,4546672,Trish Roberts 5,Yes unmasked bigotry. Absolutely.
328736689,305347879,2017/01/31 10:53:15 +0000,4531039,Trish Roberts 5,social media is nuts lol
328736653,305347879,2017/01/31 10:53:00 +0000,4509604,Trish Roberts 5,lol
328735891,305347879,2017/01/31 10:44:47 +0000,4038580,Trish Roberts 5,Yes lol
328735597,305347879,2017/01/31 10:41:33 +0000,3807548,Trish Roberts 5,He already was tapping into that base on his campaign trail. White supremacist racists who I'm sure would be very happy to kick in doors like the brown shirts.
328735289,305347879,2017/01/31 10:38:30 +0000,3666455,Trish Roberts 5,Erik Prince wants Trump to implement the Phoenix program which is really scary.
328735205,305347879,2017/01/31 10:37:59 +0000,3632491,Trish Roberts 5,"Anyone who supported Obama's war plans are complicit with murder. Anyone who is OK with the ""Muslim ban"" is complicit with murder, because those who are returned home will probably be persecuted and some murdered."
328734337,305347879,2017/01/31 10:31:54 +0000,3344037,Trish Roberts 5,They are the embodiment of capitalism
328733712,305347879,2017/01/31 10:27:39 +0000,3115519,Trish Roberts 5,Hear hear!
328733532,305347879,2017/01/31 10:25:55 +0000,2980209,Trish Roberts 5,"Wouldn't it make sense if one is not OK with the Obama mess, shouldn't be OK if Trump is doing the same and much worse?"
328733430,305347879,2017/01/31 10:24:47 +0000,2929128,Trish Roberts 5,"Yes many of the Dems don't care about the ""Muslim ban""."
328732317,305347879,2017/01/31 10:12:00 +0000,2105411,Trish Roberts 5,I think you Abby and Robbie should leave the country. I really do. I think it's going to get very scary.
328732197,305347879,2017/01/31 10:10:33 +0000,1969595,Trish Roberts 5,"And Trump is horrific and more horrific than I think many imagined he would be. And if electoral fraud - the electronic machines are disposed of, and Crosschecking is abandoned, and there is not rank voting, then it won't matter who runs."
328731953,305347879,2017/01/31 10:07:54 +0000,1957031,Trish Roberts 5,"From my point of view, my experience is that it is important that the past is brought to people's attention who have been asleep for the last 8 years. Obama has helped clear a path for tyranny and if people are not made aware of this fact WHEN they are finally ""awake"" and paying attention, then they will just go on to think that one party is the HORRIBLE party (GOP) and the other party is the ""good"" party, and we will be back to square one. HRC will be rubbing her hands together about this disaster because the DNC can now direct the narrative that they are the ""sane"" party and the GOP are the ""Insane"" party. We need a post partisan people's movement. So anyone I've been pointing out the laws Obama has enacted which have left a clear path for Trump's tyranny so to give some folks some insight into the fact that both parties are awful and need to be abandoned."
328730593,305347879,2017/01/31 09:53:31 +0000,1375263,Trish Roberts 5,"Sadly Obama has expanded the NDAA so that the gov can detain without counsel and can assassinate America citizens without trial. And just before he left, signed into law the ""Countering Disinformation and Propaganda Act"". He's done a number of things, KNOWING that Trump was coming into office. He has set Trump up for complete tyranny."
328728863,305347879,2017/01/31 09:33:57 +0000,1974278,Jay Thomas,"People who bring up Saudi Arabia when mentioning the women's march is similar to Alex Jones trying to dismiss outrage about Israel by asking ""what about the things Muslims do?"""
328728713,305347879,2017/01/31 09:32:11 +0000,1911543,Jay Thomas,"The idea that Soros is behind all protests is obvious nonsense but there is definitely influence at least the very top, and it is not wrong to point this out."
328727628,305347879,2017/01/31 09:21:09 +0000,1293339,Jay Thomas,An argument could be made that Bannon and Jared Kushner deliberately crafted Trump's holocaust statement in order to elicit outrage and distract from their true motives 
328726627,305347879,2017/01/31 09:09:54 +0000,652469,Jay Thomas,"Love the reference to Giuliani as a 911 criminal, that interview on Fox is a very important one. "
328726168,305347879,2017/01/31 09:03:29 +0000,300917,Jay Thomas,I completely agree about Infowars but will abby disavow her call to donate to the Young Turks who carried water for Clinton and lied about Russian hacking of the election?
328721529,305347879,2017/01/31 08:00:01 +0000,2849466,Media Roots,Check out Robbie's documentary series A Very Heavy Agenda which in part explains how the W Bush-era neocons helped create Trump by stoking the flames of xenophobia http://averyheavyagenda.com/
328714374,305347879,2017/01/31 06:20:26 +0000,4391340,Trevor J Brown,Abby's laugh right here was life giving. thank you Robbie and Abby. Sanity still exists.
328711979,305347879,2017/01/31 05:51:57 +0000,245031,Media Roots,@user-815240081: yes I noticed the trend in a lot of internet conspiracy forums/groups. It's quite disturbing to see this same group of people totally avoiding the scenario of Trump launching a false-flag terrorist attack. - Robbie
328709940,305347879,2017/01/31 05:30:05 +0000,696048,UnsightlyGraffiti,Watch them all confirm Jeff Sessions tomorrow.
328708046,305347879,2017/01/31 05:11:20 +0000,245031,UnsightlyGraffiti,Alex Jones carrying water for a sitting President is one of the weirdest fucking things ever btw. It's also interesting to me that /r/conspiracy on reddit is mostly pro-Trump.
328705501,305347879,2017/01/31 04:45:28 +0000,2683544,John,anarcho-captialism has always been a contradictory form of libertarianism
328703321,305347879,2017/01/31 04:22:43 +0000,132838,Bruce Bond 1,Right to protest is the culmination of the other rights within the constitution. don't stop. 
327473891,301603236,2017/01/24 19:00:43 +0000,4427619,Len,@mike-adams-16: what did you think of it?
327069587,301603236,2017/01/22 11:31:06 +0000,4427619,Mike Adams 18,"""Hyper normalisation"" was available on the BBCi last year. It's one of the few BBC programs I've seen where a documentary has not been fearfuly sensored and nor filtered."
325943659,301603236,2017/01/16 19:50:15 +0000,4138987,Len,Here is a brief and clear outline of how propaganda works http://www.counterpunch.org/2017/01/13/why-ridiculous-official-propaganda-still-works/
325941211,301603236,2017/01/16 19:36:22 +0000,1909818,Len,https://consortiumnews.com/2017/01/16/donald-trump-v-the-spooks/
325202158,301603236,2017/01/12 21:01:48 +0000,2650842,Stephanie Blake,"Sorry. Can't edit. Engdahl is great IMEO. Forgot about him due to him living in Europe. Advise take it or leave it. But I'd avoid making predictable fun of people who take female trafficking seriously. It's probably the largest industry next to war. Epstein et al. And Clinton would sell any of them to her sick fucked up husband and any Saudi to appease him.. Haiti/ a woman Monica was investigating the Clintons on missing children there and she is now dead.  As Doug Valentine reminds -- of course the CIA controlled media is totally phony and has been since inception. Duh.  PS: tune in to NPR to get you outta bed. It's so disgusting now. But they did not mention you or any details of it. However they do provide angles of the establishment writ large and encourage anyone to listen to them, in the morning for the angl/es.."
325200615,301603236,2017/01/12 20:53:12 +0000,1860863,Stephanie Blake,"I rediscovered William Engdahl through Bonnie Faulkner (sp?) and really, don't sweat it. Engdahl's pretty good on issues and he too inteprets this as who they chose. I mean duh [to me]. Engdahl argues it is separate the China Russo railway being built upon the Silk Road, to deflect from them gaining a further alliance. But Engdahl [seems to me] misses that even as he has said, the capital is so tied to the petro dollar that its entanglement is nearly immpossible to compromise. (Also I don't believe in Satanic anything beyond the Big 3 religions, but there is child and female trafficking and its growing and I really wouldn't show my age by making fun of people who take that as an issue to be paid attention.."
324795239,301603236,2017/01/10 19:15:43 +0000,3365528,Greta Gerdie,"you know,  I've never been anti-govt per se, but I so tired of their bickering I'm starting to think that we should just take their toys away until they learn how to play nice."
324745604,301603236,2017/01/10 14:05:37 +0000,2644020,Len,http://www.truthdig.com/report/item/the_real_purpose_of_the_us_governments_report_on_alleged_hacking_by_russi
324738349,301603236,2017/01/10 13:15:32 +0000,5431,The Soundpilots,"https://www.dni.gov/files/documents/ICA_2017_01.pdf Come on USA, we're ""Drinking the Kool-Aid!"""
324733080,301603236,2017/01/10 12:27:07 +0000,2059136,Lars Henrik Koch,"Actually there was a report on the alleged hacking a fortnight ago. Complete nonsense, that proves absolutely nothing. Even the Disclaimer in the document states that the DHS takes no responsibility for the content. https://www.us-cert.gov/sites/default/files/publications/JAR_16-20296A_GRIZZLY%20STEPPE-2016-1229.pdf"
324679162,301603236,2017/01/10 03:32:32 +0000,5199982,eljee,"Robbie's point here is so important and I ask myself this all the time: is my point of view being cultivated by ""Russia"", am I a pawn? This really seems to be the larger purpose of the gaslighting/headtrip being perpetrated against young people and the left right now by corporate Democrats and is one of the most crucial aspects -- this is a psychological purge of the left. Same can be said of Obama blaming Bernie for failures of Obamacare. This is the neo-liberal version of GW Bush's ""you're either with us or against us"". And it is potent and shouldn't be ignored. Thanks for calling it out."
324657699,301603236,2017/01/10 00:13:13 +0000,1174997,eljee,"The ""RT.com promotes anti-fracking narrative"" as a threat to ""national security"" really bolsters Jill Stein's argument that a green energy program to get us off fossil fuels should be national security item #1."
324652019,301603236,2017/01/09 23:27:13 +0000,2041758,jerran2014,good midiaroots radio today
324625370,301603236,2017/01/09 20:40:59 +0000,4822415,Len,"Also, thanks for mentioning Hypernormalisation :) Although under the circumstances I guess it doesn't warrant much discussion."
324625121,301603236,2017/01/09 20:39:28 +0000,3110073,Len,"Observing these shenanigans from arm’s length it is clear that this is just an internal power struggle and no matter who comes out on top, when it is all said and done Amerikkka will have lost whatever thin veneer of democracy it might have still had."
324614779,301603236,2017/01/09 19:38:51 +0000,2923717,Jeremy Fleming,good
324585465,301603236,2017/01/09 16:39:27 +0000,2621830,David Greco,To find the truth you have to get to the source of it all. The architects
324578383,301603236,2017/01/09 15:55:21 +0000,436531,David Greco,http://www.bing.com/images/search?q=pulitzer+prize+for+journalism&view=detailv2&&id=B3F8C0DD08B81BB79B7997A0905CFBAB4978DCF8&selectedIndex=2&ccid=2TZjQd1k&simid=608009100878351824&thid=OIP.Md9366341dd64c61dad24bc260a0249aeo0
324576926,301603236,2017/01/09 15:45:07 +0000,2543925,Will P Grand Surgeon,<3 Abby & Robbie
324548326,301603236,2017/01/09 12:16:32 +0000,2810250,- Arcane -,you guys rock! thank you for all you do!
324535525,301603236,2017/01/09 09:56:17 +0000,4937524,Trish Roberts 5,Yes social media as a whole drags one down. The trolls and the misogyny and the propaganda is nuts.
324534545,301603236,2017/01/09 09:43:43 +0000,4218381,Trish Roberts 5,"I reposted it because none of the other mainstream media folks are talking about it. So in this bizarro world, Hannity is giving Assange air time because it suits Hannity's narrative, and the so called ""left"" mainstream media is not giving Assange any airtime and is too busy trying to link he and Wikileaks to Russia. So putting aside who was doing the interviewing, it helped get the message out that Russia had nothing to do with the ""hacking"" and it got that out to Fox news viewers."
324534210,301603236,2017/01/09 09:39:40 +0000,4204599,Trish Roberts 5,"I feel Assange didn't say anything because anyone who believes Hannity, that he is not part of the propaganda, will not believe Assange if he challenges Hannity, and most people who have a clue, KNOW that Hannity is a propagadist. So for me, Assange chose to remain quiet because to criticise Fox news for being biased, is like kicking a puppy. It's too easy. ;-)"
324527307,301603236,2017/01/09 08:08:26 +0000,1251614,Trevor Rose 1,"When your brother reveals those comments from the foreign policy report around 26mins, effectively he just presented a lot of credibility to the so called ""conspiracy"" websites ... so I think we need to be aware of a few things: 1 - thinking that no 2+ people have ever conspired, is naive at best; 2 - people are genuinely concerned and want to do something, but; 3 - the Dunning-Krueger Effect says they're not qualified to know how incompetent they are in being an exposer of truth; 4 - poor literacy (including scientific illiteracy) is common, and the ability to communicate well is limited, so explanations of real conspiracies are often poorly worded and mixed with falsehoods and misinterpretations"
324526402,301603236,2017/01/09 07:55:58 +0000,504912,Trevor Rose 1,"I suspect these people fall into a few categories simultaneously: 1 - the ""sith lords"" whom are well aware it's bullshit; 2 - the ""stupid generals"" (civilian & military alike - aka middle-management), whom are so brainwashed they actually believe this nonsense; 3 - the ""sheeple"" who just find it too uncomfortable to question anything, and might be otherwise intelligent enough to figure it out, but they just can't bear the discomfort of not being ""popular"" with arseholes, so they'll acquiesce to anything and just convince themselves they're doing the right thing"
324525339,301603236,2017/01/09 07:43:32 +0000,433474,Trevor Rose 1,"Abby you remind me a lot of my friend Ebony Butler (she's just done a documentary called ""a brilliant genocide"" about Uganda and related things in that area)"
324522050,301603236,2017/01/09 06:58:41 +0000,4329018,_mark,yasssss Abby nailed it
324514285,301603236,2017/01/09 05:23:56 +0000,3796832,Kerry McNamara,Great job guys...as usual!  Keep it up!
324503615,301603236,2017/01/09 03:44:04 +0000,2868477,_mark,i like it when Abby screams
324500606,301603236,2017/01/09 03:20:08 +0000,3860468,Nick62,"one of the biggest news stories in a long time ... Putin, fake news, the Clinton / Podesta & DNC crimes exposed .. this is just the tip of the iceberg"
324499726,301603236,2017/01/09 03:13:57 +0000,4813968,no,"Their scared, their masters of deception, cover your ass before you do anything with the lying manipulators n spin masters in office now."
324499700,301603236,2017/01/09 03:13:46 +0000,1453737,angie-pinter,wtf ?
324499257,301603236,2017/01/09 03:10:46 +0000,1354183,no,Robbie your over thinking shit. use the tools a PR person on their side wouls use then put yourself in their shoes.
324498859,301603236,2017/01/09 03:08:10 +0000,1292847,no,Abby would be a asset to them of huge magnitude... think about it.
324498624,301603236,2017/01/09 03:06:29 +0000,1049143,no,"Their desperate, it's sad, their trying to see who is their friends n who is not."
324498120,301603236,2017/01/09 03:03:05 +0000,915993,no,"Maybe their reaching out to you Abby, Their known to do subtle things like stories that flatter their enemies to bring u on their side. Read between the lines hun"
324497442,301603236,2017/01/09 02:58:40 +0000,484151,no,"LOL, What a bunch of children, playing the blame game n as their policies  these children get people killed. Russia has never done anything to me and I've seen n done the evil my government does and I'm not proud of it. To me this entire blame game is a bunch of bullshit coz the duopoly running both suck dick. We need a peoples revolution, not a political one a peoples ione... NO FUCKIN POLITICIANS ALLOWED!"
324493276,301603236,2017/01/09 02:34:00 +0000,71737,Ray Chau 2,"Abby, please investigate who is orchestrating this Russia=wikileaks=Trump=bad narrative. Its definitely orchestrated. They are slowly whipping up fake narrative to build a  case to throw out RT from US tv network."
318272263,296219967,2016/12/05 01:42:29 +0000,4029463,Alien Tongue,"he wants to be, he might find is harder than he anticipated"
318267186,296219967,2016/12/05 00:51:01 +0000,952433,Alien Tongue,spot on
340672184,295810228,2017/04/10 21:30:26 +0000,257,All Designer,Fake News inspired me to design this dad cap https://alldesignershit.com/collections/frontpage/products/fake-news-cotton-cap
324310164,295810228,2017/01/08 04:13:53 +0000,3550340,Kevin Wilson,Don't be surprised if that scenario happens at Standing Rock once Trump approves the final permits for DAPL
324309551,295810228,2017/01/08 04:06:59 +0000,3465644,Kevin Wilson,It's also strange that the same Alex Jones who talked about going beyond the left-right spectrum 6-7 years ago is now all in with the white nationalists
324309423,295810228,2017/01/08 04:05:18 +0000,3370618,Kevin Wilson,I lost complete respect for Jones when he continued to bash blacks
324309130,295810228,2017/01/08 04:02:00 +0000,3234920,Kevin Wilson,"Alex Jones could have gotten somebody killed with that ""pizzagate"" shit"
